course,class_number,enrolled,limit,meetingNumber,facilityId,facilityType,facilityDescription,facilityDescriptionShort,facilityGroup,facilityCapacity,buildingCode,room,buildingDescription,buildingDescriptionShort,startTime,endTime,startDate,endDate,monday,tuesday,wednesday,thursday,friday,saturday,sunday,standingMeetingPattern,term,catalogId,classTitle,classNumber,section,sectionEnrollment,Latitude,Longitude
NURSING 2201,13238,45,44,6,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13238,0011,173,39.99398816,-83.01486554
NURSING 2201,13238,45,44,7,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13238,0011,173,39.99398816,-83.01486554
NURSING 2201,13238,45,44,8,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13238,0011,173,39.99398816,-83.01486554
NURSING 2201,13238,45,44,9,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13238,0011,173,39.99398816,-83.01486554
NURSING 2201,13238,45,44,10,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13238,0011,173,39.99398816,-83.01486554
NURSING 2201,13238,45,44,11,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13238,0011,173,39.99398816,-83.01486554
NURSING 2201,13239,42,43,1,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13239,0012,173,39.99398816,-83.01486554
NURSING 2201,13239,42,43,2,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13239,0012,173,39.99398816,-83.01486554
NURSING 2201,13239,42,43,3,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13239,0012,173,39.99398816,-83.01486554
NURSING 2201,13239,42,43,4,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13239,0012,173,39.99398816,-83.01486554
NURSING 2201,13239,42,43,5,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13239,0012,173,39.99398816,-83.01486554
NURSING 2201,13239,42,43,6,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13239,0012,173,39.99398816,-83.01486554
NURSING 2201,13239,42,43,7,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13239,0012,173,39.99398816,-83.01486554
NURSING 2201,13239,42,43,8,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13239,0012,173,39.99398816,-83.01486554
NURSING 2201,13239,42,43,9,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13239,0012,173,39.99398816,-83.01486554
NURSING 2201,13239,42,43,10,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13239,0012,173,39.99398816,-83.01486554
NURSING 2201,13239,42,43,11,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13239,0012,173,39.99398816,-83.01486554
NURSING 2201,13240,44,44,1,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13240,0013,173,39.99398816,-83.01486554
NURSING 2201,13240,44,44,2,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13240,0013,173,39.99398816,-83.01486554
NURSING 2201,13240,44,44,3,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13240,0013,173,39.99398816,-83.01486554
NURSING 2201,13240,44,44,4,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13240,0013,173,39.99398816,-83.01486554
NURSING 2201,13240,44,44,5,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13240,0013,173,39.99398816,-83.01486554
NURSING 2201,13240,44,44,6,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13240,0013,173,39.99398816,-83.01486554
NURSING 2201,13240,44,44,7,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13240,0013,173,39.99398816,-83.01486554
NURSING 2201,13240,44,44,8,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13240,0013,173,39.99398816,-83.01486554
NURSING 2201,13240,44,44,9,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13240,0013,173,39.99398816,-83.01486554
NURSING 2201,13240,44,44,10,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13240,0013,173,39.99398816,-83.01486554
NURSING 2201,13240,44,44,11,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13240,0013,173,39.99398816,-83.01486554
NURSING 2201,13241,42,43,1,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13241,0014,173,39.99398816,-83.01486554
NURSING 2201,13241,42,43,2,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13241,0014,173,39.99398816,-83.01486554
NURSING 2201,13241,42,43,3,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13241,0014,173,39.99398816,-83.01486554
NURSING 2201,13241,42,43,4,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13241,0014,173,39.99398816,-83.01486554
NURSING 2201,13241,42,43,5,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13241,0014,173,39.99398816,-83.01486554
NURSING 2201,13241,42,43,6,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13241,0014,173,39.99398816,-83.01486554
NURSING 2201,13241,42,43,7,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13241,0014,173,39.99398816,-83.01486554
NURSING 2201,13241,42,43,8,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13241,0014,173,39.99398816,-83.01486554
NURSING 2201,13241,42,43,9,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13241,0014,173,39.99398816,-83.01486554
NURSING 2201,13241,42,43,10,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13241,0014,173,39.99398816,-83.01486554
NURSING 2201,13241,42,43,11,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2201,Art of Professional Nursing II,13241,0014,173,39.99398816,-83.01486554
NURSING 2272,13204,173,175,1,HMH0100,1B,Heminger Hall,Heminger,False,176,1069,100,Heminger Hall 100,HMH 100,8:00 am,9:50 am,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,NURSING 2272,Foundational Knowledge for Nursing Practice II,13204,0010,173,39.9935607031221,-83.014780986786
NURSING 2452,13209,172,175,1,HMH0100,1B,Heminger Hall,Heminger,False,176,1069,100,Heminger Hall 100,HMH 100,10:05 am,11:25 am,2025-01-06,2025-04-21,True,False,True,False,False,False,False,,Spring 2025,NURSING 2452,Nursing Pathophysiology and Pharmacology II,13209,0010,172,39.9935607031221,-83.014780986786
NURSING 2781H,12843,20,21,1,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,12:30 pm,3:15 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,NURSING 2781H,Honors Research Methods,12843,0010,20,39.99398816,-83.01486554
NURSING 2782,13205,76,77,1,HMH0100,1B,Heminger Hall,Heminger,False,176,1069,100,Heminger Hall 100,HMH 100,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2782,Foundational Principles of Evidence-based Practice and Nursing Science,13205,0010,76,39.9935607031221,-83.014780986786
NURSING 2782,13205,76,77,2,HMH0100,1B,Heminger Hall,Heminger,False,176,1069,100,Heminger Hall 100,HMH 100,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2782,Foundational Principles of Evidence-based Practice and Nursing Science,13205,0010,76,39.9935607031221,-83.014780986786
NURSING 2782,13205,76,77,3,HMH0100,1B,Heminger Hall,Heminger,False,176,1069,100,Heminger Hall 100,HMH 100,12:00 pm,1:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2782,Foundational Principles of Evidence-based Practice and Nursing Science,13205,0010,76,39.9935607031221,-83.014780986786
NURSING 2782,13206,77,77,1,HMH0100,1B,Heminger Hall,Heminger,False,176,1069,100,Heminger Hall 100,HMH 100,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2782,Foundational Principles of Evidence-based Practice and Nursing Science,13206,0020,76,39.9935607031221,-83.014780986786
NURSING 2782,13206,77,77,2,HMH0100,1B,Heminger Hall,Heminger,False,176,1069,100,Heminger Hall 100,HMH 100,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2782,Foundational Principles of Evidence-based Practice and Nursing Science,13206,0020,76,39.9935607031221,-83.014780986786
NURSING 2782,13206,77,77,3,HMH0100,1B,Heminger Hall,Heminger,False,176,1069,100,Heminger Hall 100,HMH 100,1:10 pm,2:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2782,Foundational Principles of Evidence-based Practice and Nursing Science,13206,0020,76,39.9935607031221,-83.014780986786
NURSING 2890.02H,12836,20,21,1,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:30 pm,4:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2890.02H,Sophomore Honors Seminar II,12836,0010,20,39.9935607031221,-83.014780986786
NURSING 2890.02H,12836,20,21,2,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:30 pm,4:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2890.02H,Sophomore Honors Seminar II,12836,0010,20,39.9935607031221,-83.014780986786
NURSING 2890.02H,12836,20,21,3,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:30 pm,4:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2890.02H,Sophomore Honors Seminar II,12836,0010,20,39.9935607031221,-83.014780986786
NURSING 2890.02H,12836,20,21,4,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:30 pm,4:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2890.02H,Sophomore Honors Seminar II,12836,0010,20,39.9935607031221,-83.014780986786
NURSING 2890.02H,12836,20,21,5,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:30 pm,4:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2890.02H,Sophomore Honors Seminar II,12836,0010,20,39.9935607031221,-83.014780986786
NURSING 2890.02H,12836,20,21,6,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:30 pm,4:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2890.02H,Sophomore Honors Seminar II,12836,0010,20,39.9935607031221,-83.014780986786
NURSING 2890.02H,12836,20,21,7,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:30 pm,4:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2890.02H,Sophomore Honors Seminar II,12836,0010,20,39.9935607031221,-83.014780986786
NURSING 2890.02H,12836,20,21,8,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:30 pm,4:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 2890.02H,Sophomore Honors Seminar II,12836,0010,20,39.9935607031221,-83.014780986786
NURSING 3200,12875,27,60,1,NH0172,1C,Newton Hall,Newton,False,94,275,172,Newton Hall 172,NH 172,4:30 pm,6:30 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,NURSING 3200,Failure to Rescue: Recognition and Management of Clinical Triggers,12875,0010,27,39.99398816,-83.01486554
NURSING 3240,36682,86,89,1,NH0172,1C,Newton Hall,Newton,False,94,275,172,Newton Hall 172,NH 172,8:00 am,9:50 am,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 3240,Population Health Local to Global,36682,0010,86,39.99398816,-83.01486554
NURSING 3240,36683,90,89,1,NH0172,1C,Newton Hall,Newton,False,94,275,172,Newton Hall 172,NH 172,2:15 pm,4:05 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 3240,Population Health Local to Global,36683,0020,86,39.99398816,-83.01486554
NURSING 3260,36688,86,88,1,NH0172,1C,Newton Hall,Newton,False,94,275,172,Newton Hall 172,NH 172,12:10 pm,2:00 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 3260,Nursing Care of Children and Their Families,36688,0010,86,39.99398816,-83.01486554
NURSING 3272,36689,90,89,1,HMH0100,1B,Heminger Hall,Heminger,False,176,1069,100,Heminger Hall 100,HMH 100,8:00 am,9:50 am,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 3272,Nursing Care of Adults and Older Adults II,36689,0010,90,39.9935607031221,-83.014780986786
NURSING 3272,36690,86,89,1,HMH0100,1B,Heminger Hall,Heminger,False,176,1069,100,Heminger Hall 100,HMH 100,2:15 pm,4:05 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 3272,Nursing Care of Adults and Older Adults II,36690,0020,90,39.9935607031221,-83.014780986786
NURSING 3280,36691,84,88,1,NH0172,1C,Newton Hall,Newton,False,94,275,172,Newton Hall 172,NH 172,10:05 am,11:55 am,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,NURSING 3280,Nursing Care of Women and Families During Reproductive Transitions,36691,0010,84,39.99398816,-83.01486554
NURSING 4240S,12910,48,48,1,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,9:00 am,12:30 pm,2025-01-06,2025-02-21,True,False,False,False,False,False,False,,Spring 2025,NURSING 4240S,Concepts in Community Health Nursing,12910,0010,48,39.99398816,-83.01486554
NURSING 4240S,12916,43,48,1,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,9:00 am,12:30 pm,2025-02-26,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,NURSING 4240S,Concepts in Community Health Nursing,12916,0200,43,39.99398816,-83.01486554
NURSING 4340,12849,48,48,1,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,9:30 am,11:30 am,2025-01-06,2025-02-21,False,False,False,False,True,False,False,,Spring 2025,NURSING 4340,Psychiatric and Mental Health Nursing,12849,0010,48,39.99398816,-83.01486554
NURSING 4340,12850,33,33,1,NH0244,1B,Newton Hall,Newton,False,62,275,244,Newton Hall 244,NH 244,9:30 am,11:30 am,2025-02-26,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,NURSING 4340,Psychiatric and Mental Health Nursing,12850,0020,33,39.99398816,-83.01486554
NURSING 4341,36633,15,15,1,NH0264,1B,Newton Hall,Newton,False,62,275,264,Newton Hall 264,NH 264,9:30 am,11:30 am,2025-02-26,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,NURSING 4341,Nursing Clinical Judgement in the Care of Psychiatric and Mental Health Conditions,36633,0010,15,39.99398816,-83.01486554
NURSING 4890.02H,12842,12,12,1,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:00 pm,3:45 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,NURSING 4890.02H,Senior Honors Seminar II,12842,0010,12,39.9935607031221,-83.014780986786
NURSING 4890.02H,12842,12,12,2,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:00 pm,3:45 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,NURSING 4890.02H,Senior Honors Seminar II,12842,0010,12,39.9935607031221,-83.014780986786
NURSING 4890.02H,12842,12,12,3,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:00 pm,3:45 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,NURSING 4890.02H,Senior Honors Seminar II,12842,0010,12,39.9935607031221,-83.014780986786
NURSING 4890.02H,12842,12,12,4,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:00 pm,3:45 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,NURSING 4890.02H,Senior Honors Seminar II,12842,0010,12,39.9935607031221,-83.014780986786
NURSING 4890.02H,12842,12,12,5,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:00 pm,3:45 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,NURSING 4890.02H,Senior Honors Seminar II,12842,0010,12,39.9935607031221,-83.014780986786
NURSING 4890.02H,12842,12,12,6,HMH0380,1B,Heminger Hall,Heminger,False,24,1069,380,Heminger Hall 380,HMH 380,2:00 pm,3:45 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,NURSING 4890.02H,Senior Honors Seminar II,12842,0010,12,39.9935607031221,-83.014780986786
